system:index,distance_to_landslide_m,exclusion_distance_m,landslide_target,random,sample_type,sampling_seed,.geo,reference_date,record_id,longitude,latitude
2606,3314.7410899486445,1000,0,0.0446608397824278,background,2026,"{""type"":""Point"",""coordinates"":[93.79264856116748,24.545311894379754]}",2024-07-03,BG-0146,93.79264856116748,24.545311894379754
2775,7725.366392225761,1000,0,0.0447332847941066,background,2026,"{""type"":""Point"",""coordinates"":[88.33747964108957,27.042385209552315]}",2023-07-27,BG-0147,88.33747964108957,27.042385209552315
2222,16269.24398861512,1000,0,0.0453036785170796,background,2026,"{""type"":""Point"",""coordinates"":[94.87632014967562,28.079864272143897]}",2021-08-26,BG-0148,94.87632014967562,28.079864272143897
2655,11314.842181371869,1000,0,0.0463603090052417,background,2026,"{""type"":""Point"",""coordinates"":[94.94573875639405,26.118528789027483]}",2021-11-08,BG-0149,94.94573875639405,26.118528789027483
2244,12607.534446950982,1000,0,0.0469211389628073,background,2026,"{""type"":""Point"",""coordinates"":[95.05309659672348,28.034077042457643]}",2024-10-04,BG-0150,95.05309659672348,28.034077042457643
2040,7360.503137440927,1000,0,0.0470914185627255,background,2026,"{""type"":""Point"",""coordinates"":[92.82071511864423,22.16750814756493]}",2021-05-31,BG-0151,92.82071511864423,22.16750814756493
281,3996.643709890062,1000,0,0.0471922795612672,background,2026,"{""type"":""Point"",""coordinates"":[88.42406332094056,27.234707317841536]}",2023-06-18,BG-0152,88.42406332094056,27.234707317841536
2370,11378.897896579829,1000,0,0.0478020685247638,background,2026,"{""type"":""Point"",""coordinates"":[92.63592361117995,25.022701044349013]}",2021-08-13,BG-0153,92.63592361117995,25.022701044349013
2604,8200.706096096877,1000,0,0.0479588264420725,background,2026,"{""type"":""Point"",""coordinates"":[93.47490483018831,24.910615006213458]}",2024-07-02,BG-0154,93.47490483018831,24.910615006213458
2464,20089.62069720549,1000,0,0.0480580566850423,background,2026,"{""type"":""Point"",""coordinates"":[95.63153147854021,28.106354015914707]}",2024-06-15,BG-0155,95.63153147854021,28.106354015914707
2406,7686.589414138812,1000,0,0.0482383022384546,background,2026,"{""type"":""Point"",""coordinates"":[95.67402668664876,26.94073405613013]}",2021-11-08,BG-0156,95.67402668664876,26.94073405613013
2684,14287.51877822458,1000,0,0.0483106553308168,background,2026,"{""type"":""Point"",""coordinates"":[92.02991716834676,25.756177444080645]}",2021-08-20,BG-0157,92.02991716834676,25.756177444080645
227,23529.17775847544,1000,0,0.048354908437792,background,2026,"{""type"":""Point"",""coordinates"":[88.30158207551936,27.57749433392584]}",2024-06-15,BG-0158,88.30158207551936,27.57749433392584
1938,6988.044467603173,1000,0,0.0483901811537549,background,2026,"{""type"":""Point"",""coordinates"":[93.00359706736897,27.261089588459622]}",2024-06-15,BG-0159,93.00359706736897,27.261089588459622
837,18832.376765171688,1000,0,0.0484051829847023,background,2026,"{""type"":""Point"",""coordinates"":[94.25930677831857,24.505406679841187]}",2021-08-13,BG-0160,94.25930677831857,24.505406679841187
324,23650.96436761537,1000,0,0.0484907120222045,background,2026,"{""type"":""Point"",""coordinates"":[92.59958411867628,24.203969567277895]}",2021-07-19,BG-0161,92.59958411867628,24.203969567277895
880,2922.798620696949,1000,0,0.0488835905279522,background,2026,"{""type"":""Point"",""coordinates"":[91.55094400516415,23.303776439184357]}",2021-07-31,BG-0162,91.55094400516415,23.303776439184357
1337,20479.118647970216,1000,0,0.0492974045668476,background,2026,"{""type"":""Point"",""coordinates"":[91.57760907987692,26.324735452539954]}",2024-06-15,BG-0163,91.57760907987692,26.324735452539954
2172,23563.196911346786,1000,0,0.0493510782989896,background,2026,"{""type"":""Point"",""coordinates"":[88.63074288694571,26.85278956081197]}",2024-09-30,BG-0164,88.63074288694571,26.85278956081197
1906,4201.432902304405,1000,0,0.049632249567151,background,2026,"{""type"":""Point"",""coordinates"":[92.64076210345527,23.455757978671137]}",2024-06-15,BG-0165,92.64076210345527,23.455757978671137
2169,16059.54171468713,1000,0,0.0496885978620686,background,2026,"{""type"":""Point"",""coordinates"":[95.06358797859748,28.801103552402846]}",2024-06-15,BG-0166,95.06358797859748,28.801103552402846
2995,23791.713598146584,1000,0,0.0504687094209523,background,2026,"{""type"":""Point"",""coordinates"":[91.84981057632213,24.31769307868538]}",2024-06-15,BG-0167,91.84981057632213,24.31769307868538
1755,21226.95637874457,1000,0,0.0506418559744351,background,2026,"{""type"":""Point"",""coordinates"":[95.39828898495307,26.85899274189254]}",2024-06-15,BG-0168,95.39828898495307,26.85899274189254
579,23440.46645438721,1000,0,0.0506962280886682,background,2026,"{""type"":""Point"",""coordinates"":[92.15955057546249,27.354202886308038]}",2024-10-04,BG-0169,92.15955057546249,27.354202886308038
2941,22726.98848961807,1000,0,0.0511513031019074,background,2026,"{""type"":""Point"",""coordinates"":[91.96558747678483,24.307949894020147]}",2024-07-14,BG-0170,91.96558747678483,24.307949894020147
367,19205.874873486264,1000,0,0.0512282041231234,background,2026,"{""type"":""Point"",""coordinates"":[95.2413646496476,27.951310382865117]}",2024-09-06,BG-0171,95.2413646496476,27.951310382865117
641,12389.273452395217,1000,0,0.0517848213165665,background,2026,"{""type"":""Point"",""coordinates"":[94.52429303770974,27.865907385160575]}",2024-08-12,BG-0172,94.52429303770974,27.865907385160575
2666,5381.338151438748,1000,0,0.0527565663907064,background,2026,"{""type"":""Point"",""coordinates"":[92.60782790549978,27.23130757177408]}",2021-02-17,BG-0173,92.60782790549978,27.23130757177408
2903,20263.333776760894,1000,0,0.0528627207786694,background,2026,"{""type"":""Point"",""coordinates"":[88.80037973152577,27.770686268886383]}",2024-06-17,BG-0174,88.80037973152577,27.770686268886383
1279,17390.576667398604,1000,0,0.0532506428351119,background,2026,"{""type"":""Point"",""coordinates"":[94.0869446424743,24.701621175443798]}",2023-07-09,BG-0175,94.0869446424743,24.701621175443798
1061,11851.411638125826,1000,0,0.0535330944888707,background,2026,"{""type"":""Point"",""coordinates"":[94.67708636223499,26.177458977554185]}",2024-08-04,BG-0176,94.67708636223499,26.177458977554185
699,4721.443937973216,1000,0,0.0540057074740147,background,2026,"{""type"":""Point"",""coordinates"":[92.5866380006562,27.142872778117987]}",2024-05-28,BG-0177,92.5866380006562,27.142872778117987
1689,21863.760315642965,1000,0,0.0541261476515891,background,2026,"{""type"":""Point"",""coordinates"":[94.36043506110184,28.283721385927446]}",2024-05-28,BG-0178,94.36043506110184,28.283721385927446
2527,15910.10883100258,1000,0,0.054904020150902,background,2026,"{""type"":""Point"",""coordinates"":[94.56937983589516,25.506723557007646]}",2024-06-29,BG-0179,94.56937983589516,25.506723557007646
2608,19410.915074284272,1000,0,0.0551887112327154,background,2026,"{""type"":""Point"",""coordinates"":[88.57708355812348,28.036904500170856]}",2023-03-26,BG-0180,88.57708355812348,28.036904500170856
2116,18698.092849521665,1000,0,0.0554568234664528,background,2026,"{""type"":""Point"",""coordinates"":[96.75252877317284,28.037279054630346]}",2023-06-23,BG-0181,96.75252877317284,28.037279054630346
2473,5639.517269389149,1000,0,0.0566175420816936,background,2026,"{""type"":""Point"",""coordinates"":[93.99035279876333,25.692688277282016]}",2021-06-18,BG-0182,93.99035279876333,25.692688277282016
914,20224.23134290213,1000,0,0.0569099450608706,background,2026,"{""type"":""Point"",""coordinates"":[94.10691163239908,24.801523804607708]}",2021-04-28,BG-0183,94.10691163239908,24.801523804607708
2086,19619.71592001741,1000,0,0.057153029332767,background,2026,"{""type"":""Point"",""coordinates"":[95.56049996680943,27.20121100638163]}",2021-06-16,BG-0184,95.56049996680943,27.20121100638163
2910,3382.8958562908515,1000,0,0.0574324879053836,background,2026,"{""type"":""Point"",""coordinates"":[92.85913157979527,25.103414312422323]}",2021-07-08,BG-0185,92.85913157979527,25.103414312422323
2564,9885.467197310789,1000,0,0.0574394547011997,background,2026,"{""type"":""Point"",""coordinates"":[93.66796061136655,25.540055198645096]}",2021-09-09,BG-0186,93.66796061136655,25.540055198645096
1746,22806.62265272223,1000,0,0.0574499626612194,background,2026,"{""type"":""Point"",""coordinates"":[93.05871444871438,23.596593129602304]}",2021-07-30,BG-0187,93.05871444871438,23.596593129602304
1108,2435.8143319620704,1000,0,0.0578584948624523,background,2026,"{""type"":""Point"",""coordinates"":[88.44361471765248,27.290224293247338]}",2024-08-07,BG-0188,88.44361471765248,27.290224293247338
280,12489.20493886117,1000,0,0.0589539896719856,background,2026,"{""type"":""Point"",""coordinates"":[94.64323127012003,27.615102490668747]}",2024-07-05,BG-0189,94.64323127012003,27.615102490668747
2214,19760.203320945737,1000,0,0.0595358473143546,background,2026,"{""type"":""Point"",""coordinates"":[95.47559743607835,28.111451592438595]}",2024-06-11,BG-0190,95.47559743607835,28.111451592438595
2285,18106.243966234524,1000,0,0.0598255579225416,background,2026,"{""type"":""Point"",""coordinates"":[93.56301653505282,28.011899116267596]}",2024-06-15,BG-0191,93.56301653505282,28.011899116267596
2801,22964.0280904564,1000,0,0.0600271672911453,background,2026,"{""type"":""Point"",""coordinates"":[93.16013465982674,26.372269375668896]}",2024-07-22,BG-0192,93.16013465982674,26.372269375668896
117,15928.418250379273,1000,0,0.0600588369769619,background,2026,"{""type"":""Point"",""coordinates"":[91.55024495582944,23.454763625703535]}",2024-06-15,BG-0193,91.55024495582944,23.454763625703535
391,7210.514837718912,1000,0,0.0600711992004109,background,2026,"{""type"":""Point"",""coordinates"":[91.65073513362469,25.55715608770064]}",2024-07-02,BG-0194,91.65073513362469,25.55715608770064
2361,15049.878556410007,1000,0,0.0601917109766286,background,2026,"{""type"":""Point"",""coordinates"":[94.07550353674574,24.99918013325707]}",2024-08-07,BG-0195,94.07550353674574,24.99918013325707
1161,18920.74072458967,1000,0,0.0604720031767491,background,2026,"{""type"":""Point"",""coordinates"":[93.25095521257532,25.060809809610106]}",2021-06-27,BG-0196,93.25095521257532,25.060809809610106
2416,3045.613609415564,1000,0,0.0613946695968802,background,2026,"{""type"":""Point"",""coordinates"":[94.77708293594672,28.838282729066705]}",2021-07-30,BG-0197,94.77708293594672,28.838282729066705
468,24393.954426988614,1000,0,0.0614652526408761,background,2026,"{""type"":""Point"",""coordinates"":[94.8919550211949,26.448569048681424]}",2021-07-30,BG-0198,94.8919550211949,26.448569048681424
2641,9642.92199179881,1000,0,0.0615896957864258,background,2026,"{""type"":""Point"",""coordinates"":[94.18068061669143,27.60553874562107]}",2024-05-28,BG-0199,94.18068061669143,27.60553874562107
776,5480.4848120192255,1000,0,0.0617529653191861,background,2026,"{""type"":""Point"",""coordinates"":[88.47508411908873,27.46077154482609]}",2024-07-26,BG-0200,88.47508411908873,27.46077154482609
637,8517.95481755787,1000,0,0.0635261684972631,background,2026,"{""type"":""Point"",""coordinates"":[91.94648942892577,25.97413290421648]}",2024-06-29,BG-0201,91.94648942892577,25.97413290421648
580,5281.330408625782,1000,0,0.0637907615192837,background,2026,"{""type"":""Point"",""coordinates"":[95.08810498082983,28.094749730806907]}",2023-08-10,BG-0202,95.08810498082983,28.094749730806907
1363,5165.692452498394,1000,0,0.0643441615122007,background,2026,"{""type"":""Point"",""coordinates"":[93.09067845262727,25.13960058733947]}",2024-05-28,BG-0203,93.09067845262727,25.13960058733947
2560,11985.61366441788,1000,0,0.065112049197612,background,2026,"{""type"":""Point"",""coordinates"":[92.86903129447789,23.7977178707116]}",2024-06-30,BG-0204,92.86903129447789,23.7977178707116
1192,8145.43826937959,1000,0,0.0651837230741079,background,2026,"{""type"":""Point"",""coordinates"":[91.95474551878202,25.751147876184664]}",2024-08-07,BG-0205,91.95474551878202,25.751147876184664
398,24055.262714092616,1000,0,0.065496170048462,background,2026,"{""type"":""Point"",""coordinates"":[91.98937743503532,23.39790971188743]}",2023-06-18,BG-0206,91.98937743503532,23.39790971188743
2908,18562.38495461368,1000,0,0.0656704271852801,background,2026,"{""type"":""Point"",""coordinates"":[94.12406580162633,26.421592840523957]}",2024-06-30,BG-0207,94.12406580162633,26.421592840523957
2797,5174.184856152034,1000,0,0.0658665653291807,background,2026,"{""type"":""Point"",""coordinates"":[94.27904375519837,27.488065597783326]}",2024-07-04,BG-0208,94.27904375519837,27.488065597783326
2716,18473.27429597965,1000,0,0.0659580334691282,background,2026,"{""type"":""Point"",""coordinates"":[94.13251593064426,25.96039687875213]}",2024-06-30,BG-0209,94.13251593064426,25.96039687875213
1782,7497.094333832529,1000,0,0.0660915239394258,background,2026,"{""type"":""Point"",""coordinates"":[93.97936310586353,25.198362804786385]}",2023-08-20,BG-0210,93.97936310586353,25.198362804786385
1953,19733.74631317785,1000,0,0.0682794431028274,background,2026,"{""type"":""Point"",""coordinates"":[94.33916512717563,28.279782549764363]}",2024-06-30,BG-0211,94.33916512717563,28.279782549764363
2967,6691.909610460703,1000,0,0.069007362040279,background,2026,"{""type"":""Point"",""coordinates"":[93.83186387520593,24.464243093388017]}",2024-06-15,BG-0212,93.83186387520593,24.464243093388017
1278,24373.49486251329,1000,0,0.0690211100962532,background,2026,"{""type"":""Point"",""coordinates"":[94.44734700330787,27.746624504711665]}",2021-08-24,BG-0213,94.44734700330787,27.746624504711665
1896,16529.319135575886,1000,0,0.0696522426169079,background,2026,"{""type"":""Point"",""coordinates"":[95.81369151499617,27.004571216179272]}",2024-08-23,BG-0214,95.81369151499617,27.004571216179272
1020,9639.296497692369,1000,0,0.0703531612641451,background,2026,"{""type"":""Point"",""coordinates"":[91.28518967650717,25.151078003512822]}",2024-07-22,BG-0215,91.28518967650717,25.151078003512822
54,21183.03388376311,1000,0,0.0703678133704472,background,2026,"{""type"":""Point"",""coordinates"":[94.5715089964679,28.56557703417367]}",2024-05-28,BG-0216,94.5715089964679,28.56557703417367
2255,17641.153377238417,1000,0,0.0703934602632231,background,2026,"{""type"":""Point"",""coordinates"":[88.50185836183802,26.800977979443687]}",2024-10-04,BG-0217,88.50185836183802,26.800977979443687
1920,14316.17163090993,1000,0,0.0707426086561437,background,2026,"{""type"":""Point"",""coordinates"":[92.87896895129931,22.19930742019127]}",2024-06-01,BG-0218,92.87896895129931,22.19930742019127
292,20312.65183951515,1000,0,0.0732263106221684,background,2026,"{""type"":""Point"",""coordinates"":[92.95961321159412,23.848401189877286]}",2021-11-08,BG-0219,92.95961321159412,23.848401189877286
2601,24950.96586174379,1000,0,0.0736657375448989,background,2026,"{""type"":""Point"",""coordinates"":[95.99736946073051,27.162180201966617]}",2024-06-16,BG-0220,95.99736946073051,27.162180201966617
2428,21859.2027138467,1000,0,0.0737625120291738,background,2026,"{""type"":""Point"",""coordinates"":[92.85648465714445,24.023074103719424]}",2024-06-15,BG-0221,92.85648465714445,24.023074103719424
2484,11856.515853876168,1000,0,0.0744011619325765,background,2026,"{""type"":""Point"",""coordinates"":[92.2351556395451,23.852812866394995]}",2024-07-21,BG-0222,92.2351556395451,23.852812866394995
543,7228.474953163057,1000,0,0.0745836161137611,background,2026,"{""type"":""Point"",""coordinates"":[90.35510706176937,25.253594980147135]}",2024-08-04,BG-0223,90.35510706176937,25.253594980147135
199,23119.24763626354,1000,0,0.0746212870865177,background,2026,"{""type"":""Point"",""coordinates"":[94.54794747643112,28.39209779918522]}",2024-07-01,BG-0224,94.54794747643112,28.39209779918522
2381,21061.14039242636,1000,0,0.0747059318308451,background,2026,"{""type"":""Point"",""coordinates"":[92.47315622055349,23.712148530285145]}",2024-05-28,BG-0225,92.47315622055349,23.712148530285145
1754,8758.109399261382,1000,0,0.07483337991547,background,2026,"{""type"":""Point"",""coordinates"":[92.40088021852448,25.009608658103193]}",2024-09-30,BG-0226,92.40088021852448,25.009608658103193
1208,4578.739273249186,1000,0,0.075205441403902,background,2026,"{""type"":""Point"",""coordinates"":[94.32579194259947,28.49300290024787]}",2023-08-26,BG-0227,94.32579194259947,28.49300290024787
887,13342.567069497876,1000,0,0.0756029549379991,background,2026,"{""type"":""Point"",""coordinates"":[88.777353158556,27.52593329710312]}",2024-06-15,BG-0228,88.777353158556,27.52593329710312
1473,3869.992845639635,1000,0,0.075986011642037,background,2026,"{""type"":""Point"",""coordinates"":[92.84573791768749,23.72245084750847]}",2024-05-28,BG-0229,92.84573791768749,23.72245084750847
2155,17040.22364623395,1000,0,0.0762419451125308,background,2026,"{""type"":""Point"",""coordinates"":[92.98680738635755,23.59035562734751]}",2021-07-31,BG-0230,92.98680738635755,23.59035562734751
832,10544.343662850864,1000,0,0.0762606554877926,background,2026,"{""type"":""Point"",""coordinates"":[91.5429134072801,25.2939914277883]}",2024-06-30,BG-0231,91.5429134072801,25.2939914277883
294,24963.4957459424,1000,0,0.0763422596216718,background,2026,"{""type"":""Point"",""coordinates"":[96.81455259364458,28.024098273751235]}",2024-06-15,BG-0232,96.81455259364458,28.024098273751235
56,3898.897630733272,1000,0,0.0769584655608978,background,2026,"{""type"":""Point"",""coordinates"":[91.78473421691373,23.40041759608336]}",2024-08-01,BG-0233,91.78473421691373,23.40041759608336
1709,18958.810546060573,1000,0,0.0773140150976831,background,2026,"{""type"":""Point"",""coordinates"":[92.79775097392891,26.994584093471985]}",2024-06-15,BG-0234,92.79775097392891,26.994584093471985
1778,15878.013261660431,1000,0,0.0783039558453779,background,2026,"{""type"":""Point"",""coordinates"":[95.12596108452112,28.66132628578457]}",2021-06-30,BG-0235,95.12596108452112,28.66132628578457
784,3129.8351508956707,1000,0,0.0787846994741615,background,2026,"{""type"":""Point"",""coordinates"":[93.41178527757083,27.870434163016334]}",2024-08-28,BG-0236,93.41178527757083,27.870434163016334
55,15252.495770581363,1000,0,0.0791831989292946,background,2026,"{""type"":""Point"",""coordinates"":[92.25980580885233,27.318458949063604]}",2024-08-01,BG-0237,92.25980580885233,27.318458949063604
2705,22785.9020710496,1000,0,0.0792154119366718,background,2026,"{""type"":""Point"",""coordinates"":[88.2604649776888,26.786741833736368]}",2021-07-30,BG-0238,88.2604649776888,26.786741833736368
1303,6554.822821259121,1000,0,0.0793753355620046,background,2026,"{""type"":""Point"",""coordinates"":[92.85852900582944,27.315017094891214]}",2021-08-17,BG-0239,92.85852900582944,27.315017094891214
2394,24328.44227899356,1000,0,0.0797600724408587,background,2026,"{""type"":""Point"",""coordinates"":[88.30484703155146,27.90476680895552]}",2024-10-04,BG-0240,88.30484703155146,27.90476680895552
872,4050.189440576297,1000,0,0.0799196122444586,background,2026,"{""type"":""Point"",""coordinates"":[93.29334673105686,24.7598451167445]}",2021-07-19,BG-0241,93.29334673105686,24.7598451167445
195,22284.58148187017,1000,0,0.0800438221060597,background,2026,"{""type"":""Point"",""coordinates"":[92.97636355949737,25.400834558083986]}",2024-07-22,BG-0242,92.97636355949737,25.400834558083986
920,19320.6866343444,1000,0,0.0809131500567096,background,2026,"{""type"":""Point"",""coordinates"":[94.67458766355468,28.09499014700142]}",2021-08-08,BG-0243,94.67458766355468,28.09499014700142
2258,4926.14786923685,1000,0,0.0810545257782722,background,2026,"{""type"":""Point"",""coordinates"":[94.90924743490247,25.739442463730267]}",2024-09-03,BG-0244,94.90924743490247,25.739442463730267
2263,1071.5631367964925,1000,0,0.0812270791969727,background,2026,"{""type"":""Point"",""coordinates"":[93.63020056412643,27.08936310574472]}",2024-06-30,BG-0245,93.63020056412643,27.08936310574472
2153,19666.813580559963,1000,0,0.0815970882304102,background,2026,"{""type"":""Point"",""coordinates"":[92.83121020033693,23.33958509344813]}",2024-07-14,BG-0246,92.83121020033693,23.33958509344813
698,21532.5826672636,1000,0,0.0816897476225719,background,2026,"{""type"":""Point"",""coordinates"":[92.13603742748657,23.90060286272936]}",2024-07-04,BG-0247,92.13603742748657,23.90060286272936
870,2610.1569309565216,1000,0,0.0819013933053567,background,2026,"{""type"":""Point"",""coordinates"":[93.78506857836824,25.54547174941736]}",2024-06-15,BG-0248,93.78506857836824,25.54547174941736
430,23338.865384292578,1000,0,0.0821534228497248,background,2026,"{""type"":""Point"",""coordinates"":[88.12462303131855,26.932818888619398]}",2024-05-28,BG-0249,88.12462303131855,26.932818888619398
2829,6153.973983010285,1000,0,0.0824315276359367,background,2026,"{""type"":""Point"",""coordinates"":[92.61056259298944,23.94801389450774]}",2023-10-27,BG-0250,92.61056259298944,23.94801389450774
905,18304.91381709944,1000,0,0.0824415372161012,background,2026,"{""type"":""Point"",""coordinates"":[95.0757709169432,25.59982511042306]}",2024-06-15,BG-0251,95.0757709169432,25.59982511042306
2180,17257.636387903283,1000,0,0.0824582636652664,background,2026,"{""type"":""Point"",""coordinates"":[88.66857550707908,27.976402078448263]}",2024-06-15,BG-0252,88.66857550707908,27.976402078448263
1985,7513.111596588446,1000,0,0.082566274736425,background,2026,"{""type"":""Point"",""coordinates"":[92.63198934433828,27.17586104616839]}",2024-05-16,BG-0253,92.63198934433828,27.17586104616839
120,3426.855058922076,1000,0,0.0826414862006753,background,2026,"{""type"":""Point"",""coordinates"":[94.00707745379036,25.275205178333547]}",2024-08-20,BG-0254,94.00707745379036,25.275205178333547
1219,19180.93207970184,1000,0,0.0829247087593498,background,2026,"{""type"":""Point"",""coordinates"":[91.42377323450877,25.196381750020898]}",2021-08-24,BG-0255,91.42377323450877,25.196381750020898
520,4933.65668002005,1000,0,0.0830073576071523,background,2026,"{""type"":""Point"",""coordinates"":[91.74126468725689,23.848480378980977]}",2024-02-03,BG-0256,91.74126468725689,23.848480378980977
99,10417.777147594208,1000,0,0.0832300083046377,background,2026,"{""type"":""Point"",""coordinates"":[92.66072915503298,22.128591855355282]}",2021-07-08,BG-0257,92.66072915503298,22.128591855355282
1076,23288.347104115084,1000,0,0.0836766073901782,background,2026,"{""type"":""Point"",""coordinates"":[93.60223170805307,28.043259679287114]}",2024-05-28,BG-0258,93.60223170805307,28.043259679287114
2372,19398.66092997154,1000,0,0.0843289334624723,background,2026,"{""type"":""Point"",""coordinates"":[94.40701116438717,26.4675016785193]}",2024-06-30,BG-0259,94.40701116438717,26.4675016785193
1340,23699.592692582846,1000,0,0.0845586519307127,background,2026,"{""type"":""Point"",""coordinates"":[95.04906371651862,26.463695008409356]}",2023-07-09,BG-0260,95.04906371651862,26.463695008409356
1469,18282.304150188043,1000,0,0.0848353992722106,background,2026,"{""type"":""Point"",""coordinates"":[90.27299011649313,25.10535913138175]}",2021-06-16,BG-0261,90.27299011649313,25.10535913138175
73,15975.262989269013,1000,0,0.0859476299541813,background,2026,"{""type"":""Point"",""coordinates"":[94.3009627404788,25.438775089087994]}",2021-08-26,BG-0262,94.3009627404788,25.438775089087994
1065,12770.390171018424,1000,0,0.0861779734468066,background,2026,"{""type"":""Point"",""coordinates"":[93.73977060051632,25.30671888668249]}",2021-06-30,BG-0263,93.73977060051632,25.30671888668249
2476,1551.621366034352,1000,0,0.0866328586737761,background,2026,"{""type"":""Point"",""coordinates"":[94.78810205654601,26.231663295808545]}",2023-06-12,BG-0264,94.78810205654601,26.231663295808545
102,7678.301456504806,1000,0,0.0884784314482828,background,2026,"{""type"":""Point"",""coordinates"":[88.266227733204,27.39773707330727]}",2024-05-28,BG-0265,88.266227733204,27.39773707330727
2878,10467.359400768491,1000,0,0.0887155131376635,background,2026,"{""type"":""Point"",""coordinates"":[94.09043610673518,28.317086826685912]}",2024-07-05,BG-0266,94.09043610673518,28.317086826685912
325,6167.861834564702,1000,0,0.0887625271748738,background,2026,"{""type"":""Point"",""coordinates"":[94.16132888761061,26.198058513645588]}",2024-05-28,BG-0267,94.16132888761061,26.198058513645588
2265,10505.71656969492,1000,0,0.0889873186874529,background,2026,"{""type"":""Point"",""coordinates"":[91.76965061128186,25.83281453684147]}",2023-03-26,BG-0268,91.76965061128186,25.83281453684147
1909,1841.9623035764785,1000,0,0.0892769053228886,background,2026,"{""type"":""Point"",""coordinates"":[94.66988736472486,25.596584791881973]}",2024-06-15,BG-0269,94.66988736472486,25.596584791881973
675,17883.15173142582,1000,0,0.089367935403965,background,2026,"{""type"":""Point"",""coordinates"":[93.14205598592834,26.415793282667806]}",2021-08-06,BG-0270,93.14205598592834,26.415793282667806
1888,19894.08170536537,1000,0,0.0896932884493227,background,2026,"{""type"":""Point"",""coordinates"":[93.4083568534575,27.651654020746534]}",2024-05-17,BG-0271,93.4083568534575,27.651654020746534
2294,8561.847395486473,1000,0,0.089897128450297,background,2026,"{""type"":""Point"",""coordinates"":[94.2712590918474,24.597773303413728]}",2024-06-28,BG-0272,94.2712590918474,24.597773303413728
2785,3378.4905238106976,1000,0,0.0901510727709308,background,2026,"{""type"":""Point"",""coordinates"":[94.80329508645285,28.78055429039504]}",2023-06-23,BG-0273,94.80329508645285,28.78055429039504
405,12310.439043350709,1000,0,0.0902185784951665,background,2026,"{""type"":""Point"",""coordinates"":[92.69458912794508,24.90672507318949]}",2024-05-16,BG-0274,92.69458912794508,24.90672507318949
2217,4866.479348093242,1000,0,0.0903832112456701,background,2026,"{""type"":""Point"",""coordinates"":[96.53823434355704,28.031340306603134]}",2021-08-17,BG-0275,96.53823434355704,28.031340306603134
620,7552.90825678292,1000,0,0.0914153304286881,background,2026,"{""type"":""Point"",""coordinates"":[91.37472227566522,25.325116443129165]}",2024-08-12,BG-0276,91.37472227566522,25.325116443129165
1728,19033.86809403118,1000,0,0.0915899484288692,background,2026,"{""type"":""Point"",""coordinates"":[92.00485985684098,26.245996189486505]}",2021-06-27,BG-0277,92.00485985684098,26.245996189486505
1942,15733.401396881096,1000,0,0.0927454716651826,background,2026,"{""type"":""Point"",""coordinates"":[95.7033642509061,27.42057002803228]}",2024-07-04,BG-0278,95.7033642509061,27.42057002803228
705,10673.067885735578,1000,0,0.0929975847098718,background,2026,"{""type"":""Point"",""coordinates"":[95.51738041223788,26.854504566539212]}",2023-05-06,BG-0279,95.51738041223788,26.854504566539212
1907,11455.07774081776,1000,0,0.0935615346230351,background,2026,"{""type"":""Point"",""coordinates"":[94.53588934685224,26.119202149780687]}",2024-08-22,BG-0280,94.53588934685224,26.119202149780687
351,17933.735855415896,1000,0,0.094113030644543,background,2026,"{""type"":""Point"",""coordinates"":[94.09418905663726,24.678784413922344]}",2024-08-12,BG-0281,94.09418905663726,24.678784413922344
1676,14457.61909015959,1000,0,0.0941775973641844,background,2026,"{""type"":""Point"",""coordinates"":[94.02198193202786,28.308260881181965]}",2024-08-12,BG-0282,94.02198193202786,28.308260881181965
1359,23844.46344597622,1000,0,0.0946269582209802,background,2026,"{""type"":""Point"",""coordinates"":[92.77005088019344,23.252012401494465]}",2024-05-28,BG-0283,92.77005088019344,23.252012401494465
2340,7598.783089316821,1000,0,0.0946424438164368,background,2026,"{""type"":""Point"",""coordinates"":[94.99517684927888,25.66412230984195]}",2024-05-28,BG-0284,94.99517684927888,25.66412230984195
862,19387.06846961973,1000,0,0.0947455677903049,background,2026,"{""type"":""Point"",""coordinates"":[90.44574786024795,25.73018538386498]}",2024-06-30,BG-0285,90.44574786024795,25.73018538386498
471,16814.53562923489,1000,0,0.0947650965721511,background,2026,"{""type"":""Point"",""coordinates"":[94.08407848279982,24.75278005728197]}",2024-06-15,BG-0286,94.08407848279982,24.75278005728197
1345,24130.4006385273,1000,0,0.0948120386664803,background,2026,"{""type"":""Point"",""coordinates"":[93.08379546527598,23.62090927419294]}",2024-06-15,BG-0287,93.08379546527598,23.62090927419294
2616,19768.883196068007,1000,0,0.0951950989497607,background,2026,"{""type"":""Point"",""coordinates"":[91.3818603324301,25.106324844362543]}",2024-07-05,BG-0288,91.3818603324301,25.106324844362543
1069,14326.24033954194,1000,0,0.0955486044057311,background,2026,"{""type"":""Point"",""coordinates"":[91.73011452858111,26.313555545020613]}",2024-05-03,BG-0289,91.73011452858111,26.313555545020613
2877,22553.788464739795,1000,0,0.0957146114508736,background,2026,"{""type"":""Point"",""coordinates"":[93.00366187852136,22.91187880218198]}",2021-06-08,BG-0290,93.00366187852136,22.91187880218198
